"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2021-11-01","113.98","113.97","114.46","113.93","85.87K","-0.02%"
"2021-10-29","114.00","113.58","114.10","113.39","105.85K","0.39%"
"2021-10-28","113.56","113.82","113.88","113.25","113.67K","-0.22%"
"2021-10-27","113.81","114.15","114.22","113.39","96.00K","-0.29%"
"2021-10-26","114.14","113.71","114.32","113.68","81.15K","0.39%"
"2021-10-25","113.70","113.60","113.93","113.46","91.97K","0.21%"
"2021-10-22","113.46","113.97","114.21","113.40","91.61K","-0.45%"
"2021-10-21","113.97","114.28","114.42","113.64","86.09K","-0.25%"
"2021-10-20","114.26","114.38","114.71","114.07","87.10K","-0.09%"
"2021-10-19","114.36","114.32","114.40","113.88","81.69K","0.04%"
"2021-10-18","114.31","114.21","114.46","114.01","88.66K","0.10%"
"2021-10-15","114.20","113.68","114.47","113.64","89.58K","0.48%"
"2021-10-14","113.66","113.28","113.73","113.21","68.74K","0.38%"
"2021-10-13","113.23","113.61","113.82","113.22","97.58K","-0.33%"
"2021-10-12","113.60","113.31","113.80","113.00","82.36K","0.26%"
"2021-10-11","113.30","112.18","113.43","112.14","66.70K","0.96%"
"2021-10-08","112.22","111.63","112.26","111.51","71.61K","0.56%"
"2021-10-07","111.59","111.42","111.66","111.23","77.54K","0.16%"
"2021-10-06","111.41","111.47","111.79","111.20","92.31K","-0.04%"
"2021-10-05","111.45","110.89","111.57","110.86","97.53K","0.52%"
"2021-10-04","110.87","111.04","111.32","110.82","75.89K","-0.16%"
"2021-10-01","111.05","111.28","111.50","110.90","81.10K","-0.20%"
"2021-09-30","111.27","111.97","112.08","111.24","91.22K","-0.62%"
"2021-09-29","111.96","111.50","112.05","111.21","77.89K","0.41%"
"2021-09-28","111.50","111.00","111.64","110.93","94.15K","0.45%"
"2021-09-27","111.00","110.69","111.07","110.53","64.19K","0.25%"
"2021-09-24","110.72","110.32","110.80","110.25","61.77K","0.38%"
"2021-09-23","110.30","109.79","110.36","109.75","65.79K","0.47%"
"2021-09-22","109.78","109.24","109.90","109.12","86.73K","0.52%"
"2021-09-21","109.21","109.40","109.71","109.18","73.92K","-0.16%"
"2021-09-20","109.39","109.97","110.04","109.32","66.23K","-0.52%"
"2021-09-17","109.96","109.78","110.08","109.67","61.24K","0.24%"
"2021-09-16","109.70","109.38","109.83","109.21","81.52K","0.31%"
"2021-09-15","109.36","109.68","109.75","109.11","71.58K","-0.28%"
"2021-09-14","109.67","110.00","110.17","109.53","73.07K","-0.28%"
"2021-09-13","109.98","109.89","110.17","109.85","54.75K","0.05%"
"2021-09-10","109.93","109.72","110.00","109.69","77.61K","0.21%"
"2021-09-09","109.70","110.24","110.29","109.62","68.40K","-0.48%"
"2021-09-08","110.23","110.29","110.46","110.14","74.76K","-0.04%"
"2021-09-07","110.27","109.86","110.32","109.68","79.81K","0.40%"
"2021-09-06","109.83","109.75","109.96","109.70","52.80K","0.09%"
"2021-09-03","109.73","109.96","110.08","109.59","74.10K","-0.17%"
"2021-09-02","109.92","110.00","110.12","109.92","66.93K","-0.06%"
"2021-09-01","109.99","110.03","110.43","109.88","80.13K","-0.03%"
"2021-08-31","110.02","109.93","110.08","109.58","71.43K","0.09%"
"2021-08-30","109.92","109.86","109.97","109.70","44.91K","0.09%"
"2021-08-27","109.82","110.10","110.28","109.78","80.22K","-0.23%"
"2021-08-26","110.07","110.00","110.24","109.92","75.65K","0.07%"
"2021-08-25","109.99","109.64","110.13","109.61","61.02K","0.34%"
"2021-08-24","109.62","109.69","109.89","109.41","54.55K","-0.05%"
"2021-08-23","109.68","109.81","110.15","109.65","61.18K","-0.11%"
"2021-08-20","109.80","109.75","109.89","109.57","74.05K","0.07%"
"2021-08-19","109.72","109.76","110.23","109.49","87.92K","-0.02%"
"2021-08-18","109.74","109.57","110.07","109.47","73.87K","0.16%"
"2021-08-17","109.57","109.22","109.66","109.12","79.57K","0.31%"
"2021-08-16","109.23","109.71","109.76","109.11","88.50K","-0.31%"
"2021-08-13","109.57","110.39","110.46","109.54","70.85K","-0.73%"
"2021-08-12","110.38","110.42","110.55","110.31","81.18K","-0.02%"
"2021-08-11","110.40","110.58","110.81","110.31","72.42K","-0.14%"
"2021-08-10","110.56","110.29","110.60","110.28","85.19K","0.25%"
"2021-08-09","110.28","110.26","110.36","110.02","57.24K","0.03%"
"2021-08-06","110.25","109.77","110.36","109.69","73.50K","0.46%"
"2021-08-05","109.74","109.49","109.79","109.40","92.78K","0.25%"
"2021-08-04","109.47","109.07","109.68","108.72","82.52K","0.39%"
"2021-08-03","109.04","109.32","109.36","108.88","71.63K","-0.22%"
"2021-08-02","109.28","109.69","109.79","109.18","59.89K","-0.38%"
"2021-07-30","109.70","109.49","109.83","109.36","61.30K","0.22%"
"2021-07-29","109.46","109.91","109.96","109.42","92.00K","-0.40%"
"2021-07-28","109.90","109.75","110.29","109.74","83.65K","0.13%"
"2021-07-27","109.76","110.36","110.41","109.58","76.01K","-0.53%"
"2021-07-26","110.34","110.57","110.59","110.11","58.68K","-0.18%"
"2021-07-23","110.54","110.15","110.60","110.08","60.25K","0.36%"
"2021-07-22","110.14","110.32","110.36","110.01","69.38K","-0.12%"
"2021-07-21","110.27","109.86","110.39","109.79","70.49K","0.39%"
"2021-07-20","109.84","109.43","109.96","109.33","85.34K","0.37%"
"2021-07-19","109.44","109.92","110.11","109.07","74.04K","-0.58%"
"2021-07-16","110.08","109.88","110.36","109.73","67.88K","0.20%"
"2021-07-15","109.86","109.97","110.10","109.71","69.83K","-0.12%"
"2021-07-14","109.99","110.64","110.71","109.93","61.69K","-0.56%"
"2021-07-13","110.61","110.39","110.65","110.19","60.07K","0.24%"
"2021-07-12","110.35","110.17","110.41","109.98","62.85K","0.19%"
"2021-07-09","110.14","109.81","110.26","109.73","70.50K","0.32%"
"2021-07-08","109.79","110.64","110.71","109.53","81.42K","-0.78%"
"2021-07-07","110.65","110.64","110.82","110.39","72.50K","0.05%"
"2021-07-06","110.60","110.96","110.99","110.52","88.81K","-0.32%"
"2021-07-05","110.96","111.06","111.19","110.79","69.00K","-0.07%"
"2021-07-02","111.04","111.54","111.67","110.95","59.20K","-0.41%"
"2021-07-01","111.50","111.11","111.64","111.03","62.13K","0.36%"
"2021-06-30","111.10","110.53","111.12","110.42","65.91K","0.54%"
"2021-06-29","110.50","110.64","110.76","110.43","64.27K","-0.11%"
"2021-06-28","110.62","110.75","110.98","110.50","51.97K","-0.14%"
"2021-06-25","110.77","110.88","110.99","110.48","62.86K","-0.08%"
"2021-06-24","110.86","110.96","111.12","110.69","81.97K","-0.07%"
"2021-06-23","110.94","110.64","111.11","110.62","55.49K","0.27%"
"2021-06-22","110.64","110.32","110.80","110.21","63.53K","0.31%"
"2021-06-21","110.30","110.26","110.35","109.71","73.50K","0.10%"
"2021-06-18","110.19","110.21","110.49","109.94","78.77K","-0.01%"
"2021-06-17","110.20","110.70","110.83","110.17","81.05K","-0.44%"
"2021-06-16","110.69","110.07","110.72","109.80","58.50K","0.56%"
"2021-06-15","110.07","110.07","110.18","109.98","59.05K","0.01%"
"2021-06-14","110.06","109.64","110.10","109.60","50.13K","0.37%"
"2021-06-11","109.65","109.32","109.85","109.31","59.98K","0.31%"
"2021-06-10","109.31","109.63","109.81","109.30","68.50K","-0.27%"
"2021-06-09","109.61","109.50","109.66","109.22","64.16K","0.11%"
"2021-06-08","109.49","109.25","109.56","109.19","69.73K","0.23%"
"2021-06-07","109.24","109.51","109.64","109.18","60.23K","-0.23%"
"2021-06-04","109.49","110.29","110.34","109.36","70.08K","-0.72%"
"2021-06-03","110.28","109.56","110.33","109.54","64.01K","0.68%"
"2021-06-02","109.54","109.47","109.89","109.42","65.89K","0.08%"
"2021-06-01","109.45","109.57","109.71","109.32","76.05K","-0.08%"
"2021-05-31","109.54","109.83","109.94","109.35","78.27K","-0.25%"
"2021-05-28","109.81","109.82","110.21","109.74","76.79K","0.01%"
"2021-05-27","109.80","109.15","109.93","109.03","104.94K","0.60%"
"2021-05-26","109.14","108.78","109.18","108.71","101.87K","0.35%"
"2021-05-25","108.76","108.74","109.07","108.57","102.12K","0.02%"
"2021-05-24","108.74","108.94","109.00","108.69","80.10K","-0.18%"
"2021-05-21","108.94","108.79","109.01","108.61","89.15K","0.17%"
"2021-05-20","108.75","109.24","109.31","108.75","85.61K","-0.42%"
"2021-05-19","109.21","108.89","109.35","108.57","98.11K","0.30%"
"2021-05-18","108.88","109.21","109.29","108.83","95.70K","-0.28%"
"2021-05-17","109.19","109.28","109.50","109.07","73.66K","-0.14%"
"2021-05-14","109.34","109.46","109.66","109.19","71.42K","-0.10%"
"2021-05-13","109.45","109.67","109.79","109.40","85.86K","-0.18%"
"2021-05-12","109.65","108.61","109.71","108.59","80.52K","0.96%"
"2021-05-11","108.61","108.79","108.99","108.35","102.01K","-0.16%"
"2021-05-10","108.78","108.67","109.07","108.46","94.66K","0.17%"
"2021-05-07","108.60","109.10","109.29","108.33","79.63K","-0.44%"
"2021-05-06","109.08","109.21","109.43","109.00","92.29K","-0.09%"
"2021-05-05","109.18","109.35","109.48","109.14","95.29K","-0.14%"
"2021-05-04","109.33","109.07","109.50","109.03","83.87K","0.25%"
"2021-05-03","109.06","109.26","109.71","108.89","68.74K","-0.19%"
"2021-04-30","109.27","108.92","109.38","108.71","88.15K","0.33%"
"2021-04-29","108.91","108.60","109.23","108.43","72.99K","0.29%"
"2021-04-28","108.59","108.74","109.08","108.57","89.23K","-0.08%"
"2021-04-27","108.68","108.07","108.78","108.07","106.32K","0.56%"
"2021-04-26","108.08","107.99","108.21","107.64","89.06K","0.16%"
"2021-04-23","107.91","107.96","108.15","107.47","85.76K","-0.05%"
"2021-04-22","107.96","108.07","108.24","107.81","94.66K","-0.08%"
"2021-04-21","108.05","108.10","108.29","107.88","82.63K","-0.03%"
"2021-04-20","108.08","108.15","108.55","107.96","97.85K","-0.06%"
"2021-04-19","108.15","108.78","108.84","108.01","77.90K","-0.57%"
"2021-04-16","108.77","108.78","108.97","108.61","95.69K","0.03%"
"2021-04-15","108.74","108.92","108.99","108.61","96.42K","-0.16%"
"2021-04-14","108.91","109.07","109.10","108.75","95.18K","-0.13%"
"2021-04-13","109.05","109.38","109.76","109.01","95.08K","-0.29%"
"2021-04-12","109.37","109.68","109.78","109.24","91.28K","-0.26%"
"2021-04-09","109.65","109.25","109.96","109.20","72.72K","0.38%"
"2021-04-08","109.24","109.86","109.91","109.00","82.61K","-0.55%"
"2021-04-07","109.84","109.75","109.96","109.57","86.35K","0.09%"
"2021-04-06","109.74","110.17","110.57","109.67","78.48K","-0.39%"
"2021-04-05","110.17","110.63","110.75","109.96","60.42K","-0.49%"
"2021-04-02","110.71","110.63","110.75","110.36","67.33K","0.10%"
"2021-04-01","110.60","110.75","110.86","110.54","89.36K","-0.09%"
"2021-03-31","110.70","110.36","110.97","110.26","99.72K","0.33%"
"2021-03-30","110.34","109.79","110.43","109.75","72.91K","0.51%"
"2021-03-29","109.78","109.65","109.86","109.37","82.13K","0.13%"
"2021-03-26","109.64","109.18","109.86","109.13","85.20K","0.43%"
"2021-03-25","109.17","108.74","109.24","108.71","79.07K","0.41%"
"2021-03-24","108.72","108.59","108.96","108.44","92.62K","0.15%"
"2021-03-23","108.56","108.85","108.89","108.40","87.83K","-0.25%"
"2021-03-22","108.83","108.86","108.96","108.51","73.32K","-0.04%"
"2021-03-19","108.87","108.89","109.13","108.61","91.22K","-0.01%"
"2021-03-18","108.88","108.85","109.31","108.63","101.38K","0.05%"
"2021-03-17","108.83","109.00","109.33","108.75","83.99K","-0.14%"
"2021-03-16","108.98","109.13","109.29","108.77","75.18K","-0.13%"
"2021-03-15","109.12","109.07","109.37","108.91","90.35K","0.11%"
"2021-03-12","109.00","108.50","109.17","108.49","106.75K","0.47%"
"2021-03-11","108.49","108.38","108.82","108.36","102.37K","0.10%"
"2021-03-10","108.38","108.47","108.93","108.33","105.26K","-0.07%"
"2021-03-09","108.46","108.89","109.25","108.41","118.25K","-0.37%"
"2021-03-08","108.86","108.40","108.95","108.31","101.31K","0.48%"
"2021-03-05","108.34","107.97","108.64","107.82","106.16K","0.34%"
"2021-03-04","107.97","107.00","107.99","106.96","111.43K","0.92%"
"2021-03-03","106.99","106.68","107.16","106.68","102.49K","0.30%"
"2021-03-02","106.67","106.76","106.96","106.67","103.13K","-0.07%"
"2021-03-01","106.75","106.57","106.89","106.36","115.88K","0.16%"
"2021-02-26","106.58","106.22","106.70","105.85","126.05K","0.35%"
"2021-02-25","106.21","105.89","106.41","105.83","144.72K","0.33%"
"2021-02-24","105.86","105.25","106.11","105.18","117.14K","0.59%"
"2021-02-23","105.24","105.07","105.43","104.92","108.46K","0.17%"
"2021-02-22","105.06","105.42","105.85","104.98","96.93K","-0.35%"
"2021-02-19","105.43","105.69","105.75","105.24","112.37K","-0.22%"
"2021-02-18","105.66","105.88","105.93","105.60","118.44K","-0.18%"
"2021-02-17","105.85","106.04","106.22","105.78","152.24K","-0.18%"
"2021-02-16","106.04","105.39","106.07","105.18","130.71K","0.65%"
"2021-02-15","105.36","105.00","105.43","104.93","95.86K","0.41%"
"2021-02-12","104.93","104.75","105.19","104.72","103.59K","0.20%"
"2021-02-11","104.72","104.58","104.81","104.55","112.77K","0.14%"
"2021-02-10","104.57","104.60","104.85","104.41","139.98K","0.00%"
"2021-02-09","104.57","105.22","105.28","104.50","119.25K","-0.62%"
"2021-02-08","105.22","105.39","105.68","105.15","100.18K","-0.13%"
"2021-02-05","105.36","105.53","105.78","105.33","112.27K","-0.17%"
"2021-02-04","105.54","105.02","105.57","104.97","101.61K","0.50%"
"2021-02-03","105.01","104.97","105.11","104.92","88.25K","0.04%"
"2021-02-02","104.97","104.93","105.18","104.82","111.46K","0.06%"
"2021-02-01","104.91","104.68","105.04","104.61","105.88K","0.22%"
"2021-01-29","104.68","104.24","104.95","104.21","131.04K","0.45%"
"2021-01-28","104.21","104.11","104.47","104.06","123.87K","0.12%"
"2021-01-27","104.09","103.62","104.21","103.58","117.86K","0.47%"
"2021-01-26","103.60","103.74","103.83","103.55","92.44K","-0.13%"
"2021-01-25","103.73","103.79","103.94","103.67","105.26K","-0.04%"
"2021-01-22","103.77","103.50","103.89","103.47","126.36K","0.28%"
"2021-01-21","103.48","103.54","103.67","103.32","135.40K","-0.04%"
"2021-01-20","103.52","103.90","103.95","103.44","128.88K","-0.36%"
"2021-01-19","103.89","103.68","104.10","103.65","127.71K","0.19%"
"2021-01-18","103.69","103.76","103.94","103.63","120.81K","-0.17%"
"2021-01-15","103.87","103.81","103.92","103.61","130.41K","0.08%"
"2021-01-14","103.79","103.89","104.21","103.56","139.19K","-0.06%"
"2021-01-13","103.85","103.75","104.00","103.53","141.88K","0.10%"
"2021-01-12","103.75","104.28","104.35","103.72","133.15K","-0.47%"
"2021-01-11","104.24","103.89","104.40","103.83","118.31K","0.30%"
"2021-01-08","103.93","103.79","104.10","103.61","113.68K","0.13%"
"2021-01-07","103.80","103.04","103.96","102.95","123.62K","0.74%"
"2021-01-06","103.04","102.75","103.45","102.58","109.43K","0.31%"
"2021-01-05","102.72","103.13","103.19","102.60","111.82K","-0.37%"
"2021-01-04","103.10","103.18","103.32","102.71","91.13K","-0.10%"
"2021-01-01","103.20","103.25","103.25","103.21","","-0.04%"
"2020-12-31","103.24","103.18","103.32","102.99","116.02K","0.07%"
"2020-12-30","103.17","103.58","103.61","102.96","119.20K","-0.38%"
"2020-12-29","103.56","103.79","103.85","103.46","94.32K","-0.21%"
"2020-12-28","103.78","103.54","103.90","103.39","79.56K","0.29%"
"2020-12-25","103.48","103.64","103.69","103.39","15.02K","-0.14%"
"2020-12-24","103.63","103.57","103.77","103.50","108.36K","0.08%"
"2020-12-23","103.55","103.64","103.66","103.36","112.89K","-0.08%"
"2020-12-22","103.63","103.32","103.75","103.28","116.35K","0.32%"
"2020-12-21","103.30","103.39","103.89","103.25","115.76K","-0.01%"
"2020-12-18","103.31","103.13","103.60","103.10","121.32K","0.20%"
"2020-12-17","103.10","103.50","103.57","102.88","122.74K","-0.37%"
"2020-12-16","103.48","103.67","103.92","103.26","112.91K","-0.17%"
"2020-12-15","103.66","104.04","104.15","103.60","77.44K","-0.36%"
"2020-12-14","104.03","104.00","104.11","103.51","82.16K","0.02%"
"2020-12-11","104.01","104.21","104.29","103.82","94.55K","-0.18%"
"2020-12-10","104.20","104.24","104.59","104.17","86.55K","-0.01%"
"2020-12-09","104.21","104.17","104.42","104.05","82.37K","0.06%"
"2020-12-08","104.15","104.06","104.22","103.95","90.97K","0.09%"
"2020-12-07","104.06","104.14","104.32","103.92","90.46K","-0.08%"
"2020-12-04","104.14","103.85","104.25","103.74","101.84K","0.30%"
"2020-12-03","103.83","104.39","104.54","103.67","108.03K","-0.55%"
"2020-12-02","104.40","104.32","104.76","104.22","111.08K","0.10%"
"2020-12-01","104.30","104.32","104.59","104.18","104.02K","0.03%"
"2020-11-30","104.27","104.07","104.42","103.82","96.76K","0.16%"
"2020-11-27","104.10","104.27","104.29","103.90","103.09K","-0.14%"
"2020-11-26","104.25","104.46","104.49","104.21","113.20K","-0.19%"
"2020-11-25","104.45","104.43","104.61","104.25","123.94K","0.02%"
"2020-11-24","104.43","104.56","104.77","104.14","129.46K","-0.11%"
"2020-11-23","104.54","103.86","104.65","103.68","112.25K","0.66%"
"2020-11-20","103.85","103.74","103.92","103.70","110.19K","0.13%"
"2020-11-19","103.72","103.82","104.22","103.71","125.22K","-0.11%"
"2020-11-18","103.83","104.21","104.22","103.64","114.65K","-0.33%"
"2020-11-17","104.17","104.58","104.63","104.07","117.24K","-0.37%"
"2020-11-16","104.56","104.89","105.14","104.36","104.52K","-0.06%"
"2020-11-13","104.62","105.14","105.17","104.56","116.21K","-0.48%"
"2020-11-12","105.12","105.43","105.49","105.07","128.66K","-0.28%"
"2020-11-11","105.42","105.31","105.69","105.00","120.92K","0.13%"
"2020-11-10","105.28","105.38","105.50","104.79","135.54K","-0.08%"
"2020-11-09","105.36","103.35","105.66","103.19","128.85K","1.96%"
"2020-11-06","103.33","103.51","103.77","103.17","136.86K","-0.14%"
"2020-11-05","103.47","104.52","104.57","103.44","128.02K","-0.97%"
"2020-11-04","104.48","104.47","105.35","104.14","138.46K","0.02%"
"2020-11-03","104.46","104.72","104.82","104.43","102.08K","-0.24%"
"2020-11-02","104.71","104.57","104.96","104.54","86.26K","0.07%"
"2020-10-30","104.64","104.64","104.75","104.12","100.46K","0.03%"
"2020-10-29","104.61","104.36","104.74","104.03","98.92K","0.31%"
"2020-10-28","104.29","104.42","104.57","104.11","113.47K","-0.11%"
"2020-10-27","104.40","104.83","104.90","104.39","92.89K","-0.40%"
"2020-10-26","104.82","104.75","105.07","104.64","87.18K","0.12%"
"2020-10-23","104.69","104.85","104.94","104.54","102.77K","-0.12%"
"2020-10-22","104.82","104.59","104.93","104.46","108.46K","0.25%"
"2020-10-21","104.56","105.50","105.53","104.33","110.47K","-0.88%"
"2020-10-20","105.49","105.43","105.75","105.39","103.68K","0.07%"
"2020-10-19","105.42","105.39","105.51","105.29","76.83K","0.02%"
"2020-10-16","105.40","105.46","105.46","105.18","76.21K","-0.04%"
"2020-10-15","105.44","105.14","105.50","105.09","85.90K","0.28%"
"2020-10-14","105.15","105.48","105.53","105.04","86.38K","-0.30%"
"2020-10-13","105.47","105.33","105.64","105.28","104.43K","0.16%"
"2020-10-12","105.30","105.71","105.89","105.24","94.41K","-0.27%"
